date,county,state,cases
2020-12-17,Lincoln,Oregon,793
2020-12-18,Lincoln,Oregon,799
2020-12-19,Lincoln,Oregon,800
2020-12-20,Lincoln,Oregon,803
2020-12-21,Lincoln,Oregon,807
2020-12-22,Lincoln,Oregon,814
2020-12-23,Lincoln,Oregon,819
2020-12-24,Lincoln,Oregon,835
2020-12-25,Lincoln,Oregon,839
2020-12-26,Lincoln,Oregon,839
2020-12-27,Lincoln,Oregon,855
2020-12-28,Lincoln,Oregon,855
2020-12-29,Lincoln,Oregon,868
2020-12-30,Lincoln,Oregon,870
2020-12-31,Lincoln,Oregon,880
2021-01-01,Lincoln,Oregon,891
2021-01-02,Lincoln,Oregon,907
2021-01-03,Lincoln,Oregon,908
2021-01-04,Lincoln,Oregon,912
2021-01-05,Lincoln,Oregon,918
2021-01-06,Lincoln,Oregon,921
2021-01-07,Lincoln,Oregon,929
2021-01-08,Lincoln,Oregon,934
2021-01-09,Lincoln,Oregon,947
2021-01-10,Lincoln,Oregon,950
2021-01-11,Lincoln,Oregon,958
2021-01-12,Lincoln,Oregon,964
2021-01-13,Lincoln,Oregon,966
2021-01-14,Lincoln,Oregon,968
2021-01-15,Lincoln,Oregon,973
2021-01-16,Lincoln,Oregon,985
2021-01-17,Lincoln,Oregon,991
2021-01-18,Lincoln,Oregon,996
2021-01-19,Lincoln,Oregon,1001
2021-01-20,Lincoln,Oregon,1004
2021-01-21,Lincoln,Oregon,1015
2021-01-22,Lincoln,Oregon,1019
2021-01-23,Lincoln,Oregon,1027
2021-01-24,Lincoln,Oregon,1033
2021-01-25,Lincoln,Oregon,1038
2021-01-26,Lincoln,Oregon,1044
2021-01-27,Lincoln,Oregon,1045
2021-01-28,Lincoln,Oregon,1051
2021-01-29,Lincoln,Oregon,1061
2021-01-30,Lincoln,Oregon,1066
2021-01-31,Lincoln,Oregon,1066
2021-02-01,Lincoln,Oregon,1069
2021-02-02,Lincoln,Oregon,1073
2021-02-03,Lincoln,Oregon,1080
2021-02-04,Lincoln,Oregon,1086
2021-02-05,Lincoln,Oregon,1095
2021-02-06,Lincoln,Oregon,1100
2021-02-07,Lincoln,Oregon,1105
2021-02-08,Lincoln,Oregon,1107
2021-02-09,Lincoln,Oregon,1107
2021-02-10,Lincoln,Oregon,1107
2021-02-11,Lincoln,Oregon,1109
2021-02-12,Lincoln,Oregon,1114
2021-02-13,Lincoln,Oregon,1115
2021-02-14,Lincoln,Oregon,1116
2021-02-15,Lincoln,Oregon,1116
2021-02-16,Lincoln,Oregon,1117
2021-02-17,Lincoln,Oregon,1117
2021-02-18,Lincoln,Oregon,1118
2021-02-19,Lincoln,Oregon,1119
2021-02-20,Lincoln,Oregon,1120
2021-02-21,Lincoln,Oregon,1121
2021-02-22,Lincoln,Oregon,1121
2021-02-23,Lincoln,Oregon,1123
2021-02-24,Lincoln,Oregon,1125
2021-02-25,Lincoln,Oregon,1128
2021-02-26,Lincoln,Oregon,1128
2021-02-27,Lincoln,Oregon,1131
2021-02-28,Lincoln,Oregon,1132
2021-03-01,Lincoln,Oregon,1133
2021-03-02,Lincoln,Oregon,1136
2021-03-03,Lincoln,Oregon,1136
2021-03-04,Lincoln,Oregon,1137
2021-03-05,Lincoln,Oregon,1137
2021-03-06,Lincoln,Oregon,1139
2021-03-07,Lincoln,Oregon,1140
2021-03-08,Lincoln,Oregon,1141
2021-03-09,Lincoln,Oregon,1145
2021-03-10,Lincoln,Oregon,1146
2021-03-11,Lincoln,Oregon,1147
2021-03-12,Lincoln,Oregon,1152
2021-03-13,Lincoln,Oregon,1154
2021-03-14,Lincoln,Oregon,1154
2021-03-15,Lincoln,Oregon,1155
2021-03-16,Lincoln,Oregon,1158
2021-03-17,Lincoln,Oregon,1161
2021-03-18,Lincoln,Oregon,1168
2021-03-19,Lincoln,Oregon,1176
2021-03-20,Lincoln,Oregon,1178
2021-03-21,Lincoln,Oregon,1178
2021-03-22,Lincoln,Oregon,1179
2021-03-23,Lincoln,Oregon,1184
2021-03-24,Lincoln,Oregon,1188
2021-03-25,Lincoln,Oregon,1192
2021-03-26,Lincoln,Oregon,1194
2021-03-27,Lincoln,Oregon,1197
2021-03-28,Lincoln,Oregon,1198
2021-03-29,Lincoln,Oregon,1204
2021-03-30,Lincoln,Oregon,1205
2021-03-31,Lincoln,Oregon,1208
2021-04-01,Lincoln,Oregon,1210
2021-04-02,Lincoln,Oregon,1220
2021-04-03,Lincoln,Oregon,1226
2021-04-04,Lincoln,Oregon,1230
2021-04-05,Lincoln,Oregon,1235
2021-04-06,Lincoln,Oregon,1238
2021-04-07,Lincoln,Oregon,1241
2021-04-08,Lincoln,Oregon,1249
2021-04-09,Lincoln,Oregon,1258
