date,county,state,cases
2021-01-09,Hood River,Oregon,894
2021-01-10,Hood River,Oregon,903
2021-01-11,Hood River,Oregon,906
2021-01-12,Hood River,Oregon,917
2021-01-13,Hood River,Oregon,922
2021-01-14,Hood River,Oregon,931
2021-01-15,Hood River,Oregon,935
2021-01-16,Hood River,Oregon,948
2021-01-17,Hood River,Oregon,951
2021-01-18,Hood River,Oregon,954
2021-01-19,Hood River,Oregon,955
2021-01-20,Hood River,Oregon,961
2021-01-21,Hood River,Oregon,969
2021-01-22,Hood River,Oregon,974
2021-01-23,Hood River,Oregon,976
2021-01-24,Hood River,Oregon,985
2021-01-25,Hood River,Oregon,986
2021-01-26,Hood River,Oregon,994
2021-01-27,Hood River,Oregon,999
2021-01-28,Hood River,Oregon,1004
2021-01-29,Hood River,Oregon,1009
2021-01-30,Hood River,Oregon,1012
2021-01-31,Hood River,Oregon,1012
2021-02-01,Hood River,Oregon,1019
2021-02-02,Hood River,Oregon,1023
2021-02-03,Hood River,Oregon,1024
2021-02-04,Hood River,Oregon,1026
2021-02-05,Hood River,Oregon,1028
2021-02-06,Hood River,Oregon,1028
2021-02-07,Hood River,Oregon,1029
2021-02-08,Hood River,Oregon,1029
2021-02-09,Hood River,Oregon,1039
2021-02-10,Hood River,Oregon,1042
2021-02-11,Hood River,Oregon,1043
2021-02-12,Hood River,Oregon,1045
2021-02-13,Hood River,Oregon,1047
2021-02-14,Hood River,Oregon,1047
2021-02-15,Hood River,Oregon,1047
2021-02-16,Hood River,Oregon,1047
2021-02-17,Hood River,Oregon,1051
2021-02-18,Hood River,Oregon,1052
2021-02-19,Hood River,Oregon,1054
2021-02-20,Hood River,Oregon,1057
2021-02-21,Hood River,Oregon,1057
2021-02-22,Hood River,Oregon,1058
2021-02-23,Hood River,Oregon,1060
2021-02-24,Hood River,Oregon,1061
2021-02-25,Hood River,Oregon,1063
2021-02-26,Hood River,Oregon,1064
2021-02-27,Hood River,Oregon,1068
2021-02-28,Hood River,Oregon,1069
2021-03-01,Hood River,Oregon,1069
2021-03-02,Hood River,Oregon,1069
2021-03-03,Hood River,Oregon,1069
2021-03-04,Hood River,Oregon,1070
2021-03-05,Hood River,Oregon,1070
2021-03-06,Hood River,Oregon,1071
2021-03-07,Hood River,Oregon,1072
2021-03-08,Hood River,Oregon,1073
2021-03-09,Hood River,Oregon,1073
2021-03-10,Hood River,Oregon,1073
2021-03-11,Hood River,Oregon,1073
2021-03-12,Hood River,Oregon,1074
2021-03-13,Hood River,Oregon,1074
2021-03-14,Hood River,Oregon,1074
2021-03-15,Hood River,Oregon,1074
